scenario,day,infectious,region,combo
A · full network,0,6991.474623396705,europe,air
A · full network,1,19238.643947175053,europe,air
A · full network,2,50590.52503000125,europe,air
A · full network,3,117198.21042071527,europe,air
A · full network,4,185577.4611931602,europe,air
A · full network,5,163447.9314284336,europe,air
A · full network,6,146845.13708718942,europe,air
A · full network,7,139864.1817136651,europe,air
A · full network,8,154731.28774866223,europe,air
A · full network,9,225876.45764276938,europe,air
A · full network,10,445729.4707900044,europe,air
A · full network,11,1039136.0863740655,europe,air
A · full network,12,2416994.3189606387,europe,air
A · full network,13,4707983.939178419,europe,air
A · full network,14,8840060.294428455,europe,air
A · full network,15,19259596.51293347,europe,air
A · full network,16,39402559.87218687,europe,air
A · full network,17,63979443.48785714,europe,air
A · full network,18,82867393.31829903,europe,air
A · full network,19,102343729.3893745,europe,air
A · full network,20,118005402.03788328,europe,air
A · full network,21,121401738.2382522,europe,air
A · full network,22,116285016.05838013,europe,air
A · full network,23,106407032.65256153,europe,air
A · full network,24,94506297.76983419,europe,air
A · full network,25,83125435.49260324,europe,air
A · full network,26,72597564.36036316,europe,air
A · full network,27,63291695.72285053,europe,air
A · full network,28,55146781.31766456,europe,air
A · full network,29,48120634.47128543,europe,air
A · full network,30,41915436.1959783,europe,air
A · full network,31,36466437.56622423,europe,air
A · full network,32,31725804.514852062,europe,air
A · full network,33,27601451.97016249,europe,air
A · full network,34,24013264.405473292,europe,air
A · full network,35,20891540.779484477,europe,air
A · full network,36,18175640.97385859,europe,air
A · full network,37,15812807.991982374,europe,air
A · full network,38,13757143.20198128,europe,air
A · full network,39,11968714.771152513,europe,air
A · full network,40,10412781.992558338,europe,air
A · full network,41,9059120.444025997,europe,air
A · full network,42,7881434.874003728,europe,air
A · full network,43,6856848.410997689,europe,air
A · full network,44,5965458.175111569,europe,air
A · full network,45,5189948.659713486,europe,air
A · full network,46,4515255.373271342,europe,air
A · full network,47,3928272.2076215735,europe,air
A · full network,48,3417596.8482843535,europe,air
A · full network,49,2973309.281388269,europe,air
A · full network,50,2586779.0946627622,europe,air
A · full network,51,2250497.829280403,europe,air
A · full network,52,1957933.1259454042,europe,air
A · full network,53,1703401.8319808347,europe,air
A · full network,54,1481959.6044876473,europe,air
A · full network,55,1289304.8650881727,europe,air
A · full network,56,1121695.2405494554,europe,air
A · full network,57,975874.8661229934,europe,air
A · full network,58,849011.1394484194,europe,air
A · full network,59,738639.6964482794,europe,air
A · full network,60,642616.5403554139,europe,air
A · full network,61,559076.3939659551,europe,air
A · full network,62,486396.46609879367,europe,air
A · full network,63,423164.9284148156,europe,air
A · full network,64,368153.4902492449,europe,air
A · full network,65,320293.5387154663,europe,air
A · full network,66,278655.3805950999,europe,air
A · full network,67,242430.18278216303,europe,air
A · full network,68,210914.26046932454,europe,air
A · full network,69,183495.40786980995,europe,air
A · full network,70,159641.00594534754,europe,air
A · full network,71,138887.67612938763,europe,air
A · full network,72,120832.27906622624,europe,air
A · full network,73,105124.08351397741,europe,air
A · full network,74,91457.95329010431,europe,air
A · full network,75,79568.41991398524,europe,air
A · full network,76,69224.52580590642,europe,air
A · full network,77,60225.337870152725,europe,air
A · full network,78,52396.04431226769,europe,air
A · full network,79,45584.55887004564,europe,air
A · full network,80,39658.56649447366,europe,air
A · full network,81,34502.95309213319,europe,air
A · full network,82,30017.569401073935,europe,air
A · full network,83,26115.285562810765,europe,air
A · full network,84,22720.298599949434,europe,air
A · full network,85,19766.65992171103,europe,air
A · full network,86,17196.994253729514,europe,air
A · full network,87,14961.385106968148,europe,air
A · full network,88,13016.405135670238,europe,air
A · full network,89,11324.272548770661,europe,air
A · full network,90,9852.117187818958,europe,air
A · full network,91,8571.342014768186,europe,air
A · full network,92,7457.0676063475,europe,air
A · full network,93,6487.648864163077,europe,air
A · full network,94,5644.254552483104,europe,air
A · full network,95,4910.501496108291,europe,air
A · full network,96,4272.136332517071,europe,air
A · full network,97,3716.7586362300844,europe,air
A · full network,98,3233.5800370056586,europe,air
A · full network,99,2813.2146526684664,europe,air
A · full network,100,2447.496765669244,europe,air
A · full network,101,2129.322201690664,europe,air
A · full network,102,1852.510329033522,europe,air
A · full network,103,1611.6839980819066,europe,air
A · full network,104,1402.1650886371854,europe,air
A · full network,105,1219.8836360979592,europe,air
A · full network,106,1061.2987712360853,europe,air
A · full network,107,923.3299378013452,europe,air
A · full network,108,803.2970518370996,europe,air
A · full network,109,698.8684402845504,europe,air
A · full network,110,608.0155475681383,europe,air
A · full network,111,528.9735303245672,europe,air
A · full network,112,460.2069748168193,europe,air
A · full network,113,400.38007108414246,europe,air
A · full network,114,348.3306644523589,europe,air
A · full network,115,303.0476803476772,europe,air
A · full network,116,263.6514838845724,europe,air
A · full network,117,229.3767927071222,europe,air
A · full network,118,199.55781116086598,europe,air
A · full network,119,173.61529702223092,europe,air
A · full network,120,151.04530955305427,europe,air
A · full network,121,131.4094203079486,europe,air
A · full network,122,114.32619653664966,europe,air
A · full network,123,99.46379174400641,europe,air
A · full network,124,86.53349947712695,europe,air
A · full network,125,75.28414512015559,europe,air
A · full network,126,65.49720675569407,europe,air
A · full network,127,56.982570314207905,europe,air
A · full network,128,49.57483655398351,europe,air
A · full network,129,43.13010813366779,europe,air
A · full network,130,37.52319436535761,europe,air
A · full network,131,32.64517934977019,europe,air
A · full network,132,28.401306253825965,europe,air
A · full network,133,24.709136632132545,europe,air
A · full network,134,21.496949036664063,europe,air
A · full network,135,18.702345807172136,europe,air
A · full network,136,16.271040978834655,europe,air
A · full network,137,14.155805761902442,europe,air
A · full network,138,12.315551108985261,europe,air
A · full network,139,10.71452954858475,europe,air
A · full network,140,9.321640780263014,europe,air
A · full network,141,8.109827542434854,europe,air
A · full network,142,7.055550017343153,europe,air
A · full network,143,6.138328563384089,europe,air
A · full network,144,5.340345892227136,europe,air
A · full network,145,4.646100962906905,europe,air
A · full network,146,4.042107869680818,europe,air
A · full network,147,3.51663387446333,europe,air
A · full network,148,3.0594714950420268,europe,air
A · full network,149,2.661740221824131,europe,air
A · full network,150,2.315714011404689,europe,air
A · full network,151,2.014671205969769,europe,air
A · full network,152,1.752763963176259,europe,air
A · full network,153,1.5249046601464475,europe,air
A · full network,154,1.326667064942559,europe,air
A · full network,155,1.154200355748955,europe,air
A · full network,156,1.0041543175600838,europe,air
A · full network,157,0.8736142632985058,europe,air
A · full network,158,0.7600444151871452,europe,air
A · full network,159,0.6612386465427766,europe,air
A · full network,160,0.5752776271360326,europe,air
A · full network,161,0.5004915396543259,europe,air
A · full network,162,0.43542764302434467,europe,air
A · full network,163,0.378822052502408,europe,air
A · full network,164,0.32957518835288707,europe,air
A · full network,165,0.2867304161982681,europe,air
A · full network,166,0.24945546412356404,europe,air
A · full network,167,0.21702625555702904,europe,air
A · full network,168,0.18881284387627104,europe,air
A · full network,169,0.16426717551547568,europe,air
A · full network,170,0.14291244386860869,europe,air
A · full network,171,0.12433382718513031,europe,air
A · full network,172,0.10817043053920428,europe,air
A · full network,173,0.09410827534285539,europe,air
A · full network,174,0.08187420022236874,europe,air
A · full network,175,0.07123055478071624,europe,air
A · full network,176,0.06197058317083112,europe,air
A · full network,177,0.053914407804325756,europe,air
A · full network,178,0.046905535178048616,europe,air
A · full network,179,0.04080781594316503,europe,air
A · full network,180,0.035502800165236624,europe,air
A · full network,181,0.030887436400472434,europe,air
A · full network,182,0.026872069892051494,europe,air
A · full network,183,0.023378701000909802,europe,air
A · full network,184,0.020339470040512987,europe,air
A · full network,185,0.017695339083098113,europe,air
A · full network,186,0.01539494513109492,europe,air
A · full network,187,0.013393602376254414,europe,air
A · full network,188,0.011652434165083833,europe,air
A · full network,189,0.010137617808769032,europe,air
A · full network,190,0.008819727567801743,europe,air
A · full network,191,0.007673163048600706,europe,air
A · full network,192,0.006675651908568085,europe,air
A · full network,193,0.00580781720948508,europe,air
A · full network,194,0.005052801014963088,europe,air
A · full network,195,0.004395936920223589,europe,air
A · full network,196,0.0038244651530043383,europe,air
A · full network,197,0.0033272847113457755,europe,air
A · full network,198,0.002894737723463445,europe,air
A · full network,199,0.0025184218408354927,europe,air
A · full network,200,0.002191027020187465,europe,air
A · full network,201,0.0019061935238179326,europe,air
A · full network,202,0.001658388379880782,europe,air
A · full network,203,0.0014427979028299336,europe,air
A · full network,204,0.0012552341862054847,europe,air
A · full network,205,0.0010920537513569935,europe,air
A · full network,206,0.0009500867718321569,europe,air
A · full network,207,0.0008265754985944553,europe,air
A · full network,208,0.0007191206899620674,europe,air
A · full network,209,0.0006256350056543424,europe,air
"B · air closed, land+water open",0,6991.474623396705,europe,air
"B · air closed, land+water open",1,19236.959163134907,europe,air
"B · air closed, land+water open",2,50560.686732578775,europe,air
"B · air closed, land+water open",3,116874.8073381205,europe,air
"B · air closed, land+water open",4,182741.68937856,europe,air
"B · air closed, land+water open",5,158985.2697593472,europe,air
"B · air closed, land+water open",6,138317.18469063207,europe,air
"B · air closed, land+water open",7,120335.9506808499,europe,air
"B · air closed, land+water open",8,104692.27709233941,europe,air
"B · air closed, land+water open",9,91082.28107033529,europe,air
"B · air closed, land+water open",10,79241.58453119171,europe,air
"B · air closed, land+water open",11,68940.17854213678,europe,air
"B · air closed, land+water open",12,59977.955331659,europe,air
"B · air closed, land+water open",13,52180.82113854333,europe,air
"B · air closed, land+water open",14,45397.3143905327,europe,air
"B · air closed, land+water open",15,39495.66351976345,europe,air
"B · air closed, land+water open",16,34361.2272621942,europe,air
"B · air closed, land+water open",17,29894.267718108957,europe,air
"B · air closed, land+water open",18,26008.012914754792,europe,air
"B · air closed, land+water open",19,22626.97123583667,europe,air
"B · air closed, land+water open",20,19685.464975177903,europe,air
"B · air closed, land+water open",21,17126.354528404776,europe,air
"B · air closed, land+water open",22,14899.928439712156,europe,air
"B · air closed, land+water open",23,12962.937742549575,europe,air
"B · air closed, land+water open",24,11277.75583601813,europe,air
"B · air closed, land+water open",25,9811.647577335772,europe,air
"B · air closed, land+water open",26,8536.133392282121,europe,air
"B · air closed, land+water open",27,7426.4360512854455,europe,air
"B · air closed, land+water open",28,6460.9993646183375,europe,air
"B · air closed, land+water open",29,5621.069447217954,europe,air
"B · air closed, land+water open",30,4890.33041907962,europe,air
"B · air closed, land+water open",31,4254.587464599269,europe,air
"B · air closed, land+water open",32,3701.491094201364,europe,air
"B · air closed, land+water open",33,3220.2972519551868,europe,air
"B · air closed, land+water open",34,2801.6586092010125,europe,air
"B · air closed, land+water open",35,2437.442990004881,europe,air
"B · air closed, land+water open",36,2120.575401304246,europe,air
"B · air closed, land+water open",37,1844.900599134694,europe,air
"B · air closed, land+water open",38,1605.0635212471836,europe,air
"B · air closed, land+water open",39,1396.4052634850498,europe,air
"B · air closed, land+water open",40,1214.8725792319933,europe,air
"B · air closed, land+water open",41,1056.9391439318342,europe,air
"B · air closed, land+water open",42,919.5370552206957,europe,air
"B · air closed, land+water open",43,799.9972380420053,europe,air
"B · air closed, land+water open",44,695.9975970965446,europe,air
"B · air closed, land+water open",45,605.5179094739938,europe,air
"B · air closed, land+water open",46,526.8005812423746,europe,air
"B · air closed, land+water open",47,458.31650568086593,europe,air
"B · air closed, land+water open",48,398.73535994235334,europe,air
"B · air closed, land+water open",49,346.8997631498474,europe,air
"B · air closed, land+water open",50,301.8027939403672,europe,air
"B · air closed, land+water open",51,262.5684307281195,europe,air
"B · air closed, land+water open",52,228.43453473346398,europe,air
"B · air closed, land+water open",53,198.73804521811365,europe,air
"B · air closed, land+water open",54,172.90209933975888,europe,air
"B · air closed, land+water open",55,150.42482642559023,europe,air
"B · air closed, land+water open",56,130.86959899026348,europe,air
"B · air closed, land+water open",57,113.85655112152924,europe,air
"B · air closed, land+water open",58,99.05519947573043,europe,air
"B · air closed, land+water open",59,86.17802354388547,europe,air
"B · air closed, land+water open",60,74.97488048318036,europe,air
"B · air closed, land+water open",61,65.2281460203669,europe,air
"B · air closed, land+water open",62,56.74848703771921,europe,air
"B · air closed, land+water open",63,49.37118372281571,europe,air
"B · air closed, land+water open",64,42.95292983884966,europe,air
"B · air closed, land+water open",65,37.36904895979921,europe,air
"B · air closed, land+water open",66,32.51107259502531,europe,air
"B · air closed, land+water open",67,28.28463315767202,europe,air
"B · air closed, land+water open",68,24.607630847174658,europe,air
"B · air closed, land+water open",69,21.408638837041952,europe,air
"B · air closed, land+water open",70,18.625515788226497,europe,air
"B · air closed, land+water open",71,16.204198735757053,europe,air
"B · air closed, land+water open",72,14.097652900108637,europe,air
"B · air closed, land+water open",73,12.264958023094513,europe,air
"B · air closed, land+water open",74,10.670513480092227,europe,air
"B · air closed, land+water open",75,9.283346727680238,europe,air
"B · air closed, land+water open",76,8.076511653081807,europe,air
"B · air closed, land+water open",77,7.026565138181172,europe,air
"B · air closed, land+water open",78,6.11311167021762,europe,air
"B · air closed, land+water open",79,5.318407153089329,europe,air
"B · air closed, land+water open",80,4.627014223187716,europe,air
"B · air closed, land+water open",81,4.025502374173313,europe,air
"B · air closed, land+water open",82,3.5021870655307823,europe,air
"B · air closed, land+water open",83,3.0469027470117807,europe,air
"B · air closed, land+water open",84,2.650805389900249,europe,air
"B · air closed, land+water open",85,2.3062006892132167,europe,air
"B · air closed, land+water open",86,2.0063945996154984,europe,air
"B · air closed, land+water open",87,1.7455633016654835,europe,air
"B · air closed, land+water open",88,1.5186400724489706,europe,air
"B · air closed, land+water open",89,1.3212168630306045,europe,air
"B · air closed, land+water open",90,1.149458670836626,europe,air
"B · air closed, land+water open",91,1.0000290436278645,europe,air
"B · air closed, land+water open",92,0.8700252679562421,europe,air
"B · air closed, land+water open",93,0.7569219831219307,europe,air
"B · air closed, land+water open",94,0.6585221253160797,europe,air
"B · air closed, land+water open",95,0.5729142490249893,europe,air
"B · air closed, land+water open",96,0.49843539665174075,europe,air
"B · air closed, land+water open",97,0.4336387950870144,europe,air
"B · air closed, land+water open",98,0.37726575172570254,europe,air
"B · air closed, land+water open",99,0.32822120400136123,europe,air
"B · air closed, land+water open",100,0.28555244748118425,europe,air
"B · air closed, land+water open",101,0.2484306293086303,europe,air
"B · air closed, land+water open",102,0.21613464749850836,europe,air
"B · air closed, land+water open",103,0.18803714332370228,europe,air
"B · air closed, land+water open",104,0.16359231469162097,europe,air
"B · air closed, land+water open",105,0.14232531378171023,europe,air
"B · air closed, land+water open",106,0.1238230229900879,europe,air
"B · air closed, land+water open",107,0.10772603000137648,europe,air
"B · air closed, land+water open",108,0.09372164610119754,europe,air
"B · air closed, land+water open",109,0.08153783210804186,europe,air
"B · air closed, land+water open",110,0.07093791393399641,europe,air
"B · air closed, land+water open",111,0.06171598512257688,europe,air
"B · air closed, land+water open",112,0.053692907056641884,europe,air
"B · air closed, land+water open",113,0.04671282913927844,europe,air
"B · air closed, land+water open",114,0.040640161351172245,europe,air
"B · air closed, land+water open",115,0.035356940375519855,europe,air
"B · air closed, land+water open",116,0.030760538126702274,europe,air
"B · air closed, land+water open",117,0.026761668170230977,europe,air
"B · air closed, land+water open",118,0.02328265130810095,europe,air
"B · air closed, land+water open",119,0.020255906638047827,europe,air
"B · air closed, land+water open",120,0.01762263877510161,europe,air
"B · air closed, land+water open",121,0.015331695734338402,europe,air
"B · air closed, land+water open",122,0.013338575288874409,europe,air
"B · air closed, land+water open",123,0.011604560501320735,europe,air
"B · air closed, land+water open",124,0.010095967636149039,europe,air
"B · air closed, land+water open",125,0.008783491843449663,europe,air
"B · air closed, land+water open",126,0.007641637903801207,europe,air
"B · air closed, land+water open",127,0.00664822497630705,europe,air
"B · air closed, land+water open",128,0.0057839557293871335,europe,air
"B · air closed, land+water open",129,0.005032041484566806,europe,air
"B · air closed, land+water open",130,0.004377876091573122,europe,air
"B · air closed, land+water open",131,0.0038087521996686157,europe,air
"B · air closed, land+water open",132,0.0033136144137116954,europe,air
"B · air closed, land+water open",133,0.002882844539929175,europe,air
"B · air closed, land+water open",134,0.0025080747497383824,europe,air
"B · air closed, land+water open",135,0.002182025032272393,europe,air
"B · air closed, land+water open",136,0.0018983617780769819,europe,air
"B · air closed, land+water open",137,0.001651574746926974,europe,air
"B · air closed, land+water open",138,0.0014368700298264675,europe,air
"B · air closed, land+water open",139,0.0012500769259490268,europe,air
"B · air closed, land+water open",140,0.0010875669255756533,europe,air
"B · air closed, land+water open",141,0.0009461832252508184,europe,air
"B · air closed, land+water open",142,0.000823179405968212,europe,air
"B · air closed, land+water open",143,0.0007161660831923445,europe,air
"B · air closed, land+water open",144,0.0006230644923773396,europe,air
"B · air closed, land+water open",145,0.0005420661083682855,europe,air
"B · air closed, land+water open",146,0.0004715975142804084,europe,air
"B · air closed, land+water open",147,0.0004102898374239553,europe,air
"B · air closed, land+water open",148,0.00035695215855884114,europe,air
"B · air closed, land+water open",149,0.00031054837794619177,europe,air
"B · air closed, land+water open",150,0.00027017708881318687,europe,air
"B · air closed, land+water open",151,0.00023505406726747257,europe,air
"B · air closed, land+water open",152,0.00020449703852270113,europe,air
"B · air closed, land+water open",153,0.00017791242351474998,europe,air
"B · air closed, land+water open",154,0.00015478380845783247,europe,air
"B · air closed, land+water open",155,0.00013466191335831425,europe,air
"B · air closed, land+water open",156,0.0001171558646217334,europe,air
"B · air closed, land+water open",157,0.00010192560222090805,europe,air
"B · air closed, land+water open",158,8.867527393219e-05,europe,air
"B · air closed, land+water open",159,7.714748832100531e-05,europe,air
"B · air closed, land+water open",160,6.711831483927462e-05,europe,air
"B · air closed, land+water open",161,5.839293391016892e-05,europe,air
"B · air closed, land+water open",162,5.080185250184696e-05,europe,air
"B · air closed, land+water open",163,4.419761167660685e-05,europe,air
"B · air closed, land+water open",164,3.845192215864796e-05,europe,air
"B · air closed, land+water open",165,3.345317227802372e-05,europe,air
"B · air closed, land+water open",166,2.9104259881880638e-05,europe,air
"B · air closed, land+water open",167,2.5320706097236156e-05,europe,air
"B · air closed, land+water open",168,2.2029014304595457e-05,europe,air
"B · air closed, land+water open",169,1.9165242444998048e-05,europe,air
"B · air closed, land+water open",170,1.66737609271483e-05,europe,air
"B · air closed, land+water open",171,1.4506172006619022e-05,europe,air
"B · air closed, land+water open",172,1.262036964575855e-05,europe,air
"B · air closed, land+water open",173,1.0979721591809938e-05,europe,air
"B · air closed, land+water open",174,9.552357784874647e-06,europe,air
"B · air closed, land+water open",175,8.310551272840943e-06,europe,air
"B · air closed, land+water open",176,7.2301796073716205e-06,europe,air
"B · air closed, land+water open",177,6.29025625841331e-06,europe,air
"B · air closed, land+water open",178,5.47252294481958e-06,europe,air
"B · air closed, land+water open",179,4.761094961993034e-06,europe,air
"B · air closed, land+water open",180,4.142152616933939e-06,europe,air
"B · air closed, land+water open",181,3.603672776732527e-06,europe,air
"B · air closed, land+water open",182,3.1351953157572984e-06,europe,air
"B · air closed, land+water open",183,2.7276199247088495e-06,europe,air
"B · air closed, land+water open",184,2.373029334496699e-06,europe,air
"B · air closed, land+water open",185,2.064535521012128e-06,europe,air
"B · air closed, land+water open",186,1.7961459032805515e-06,europe,air
"B · air closed, land+water open",187,1.5626469358540798e-06,europe,air
"B · air closed, land+water open",188,1.3595028341930494e-06,europe,air
"B · air closed, land+water open",189,1.182767465747953e-06,europe,air
"B · air closed, land+water open",190,1.0290076952007192e-06,europe,air
"B · air closed, land+water open",191,8.952366948246257e-07,europe,air
"B · air closed, land+water open",192,7.788559244974244e-07,europe,air
"B · air closed, land+water open",193,6.776046543127592e-07,europe,air
"B · air closed, land+water open",194,5.895160492521005e-07,europe,air
"B · air closed, land+water open",195,5.128789628493275e-07,europe,air
"B · air closed, land+water open",196,4.462046976789149e-07,europe,air
"B · air closed, land+water open",197,3.88198086980656e-07,europe,air
"B · air closed, land+water open",198,3.377323356731707e-07,europe,air
"B · air closed, land+water open",199,2.938271320356585e-07,europe,air
"B · air closed, land+water open",200,2.556296048710229e-07,europe,air
"B · air closed, land+water open",201,2.223977562377899e-07,europe,air
"B · air closed, land+water open",202,1.934860479268772e-07,europe,air
"B · air closed, land+water open",203,1.6833286169638316e-07,europe,air
"B · air closed, land+water open",204,1.4644958967585334e-07,europe,air
"B · air closed, land+water open",205,1.274111430179924e-07,europe,air
"B · air closed, land+water open",206,1.108476944256534e-07,europe,air
"B · air closed, land+water open",207,9.643749415031845e-08,europe,air
"B · air closed, land+water open",208,8.390061991077705e-08,europe,air
"B · air closed, land+water open",209,7.299353932237604e-08,europe,air
C · air closed (air-only model),0,6991.474623396705,europe,air
C · air closed (air-only model),1,19236.959163134907,europe,air
C · air closed (air-only model),2,50560.686732578775,europe,air
C · air closed (air-only model),3,116874.8073381205,europe,air
C · air closed (air-only model),4,182741.68937856,europe,air
C · air closed (air-only model),5,158985.2697593472,europe,air
C · air closed (air-only model),6,138317.18469063207,europe,air
C · air closed (air-only model),7,120335.9506808499,europe,air
C · air closed (air-only model),8,104692.27709233941,europe,air
C · air closed (air-only model),9,91082.28107033529,europe,air
C · air closed (air-only model),10,79241.58453119171,europe,air
C · air closed (air-only model),11,68940.17854213678,europe,air
C · air closed (air-only model),12,59977.955331659,europe,air
C · air closed (air-only model),13,52180.82113854333,europe,air
C · air closed (air-only model),14,45397.3143905327,europe,air
C · air closed (air-only model),15,39495.66351976345,europe,air
C · air closed (air-only model),16,34361.2272621942,europe,air
C · air closed (air-only model),17,29894.267718108957,europe,air
C · air closed (air-only model),18,26008.012914754792,europe,air
C · air closed (air-only model),19,22626.97123583667,europe,air
C · air closed (air-only model),20,19685.464975177903,europe,air
C · air closed (air-only model),21,17126.354528404776,europe,air
C · air closed (air-only model),22,14899.928439712156,europe,air
C · air closed (air-only model),23,12962.937742549575,europe,air
C · air closed (air-only model),24,11277.75583601813,europe,air
C · air closed (air-only model),25,9811.647577335772,europe,air
C · air closed (air-only model),26,8536.133392282121,europe,air
C · air closed (air-only model),27,7426.4360512854455,europe,air
C · air closed (air-only model),28,6460.9993646183375,europe,air
C · air closed (air-only model),29,5621.069447217954,europe,air
C · air closed (air-only model),30,4890.33041907962,europe,air
C · air closed (air-only model),31,4254.587464599269,europe,air
C · air closed (air-only model),32,3701.491094201364,europe,air
C · air closed (air-only model),33,3220.2972519551868,europe,air
C · air closed (air-only model),34,2801.6586092010125,europe,air
C · air closed (air-only model),35,2437.442990004881,europe,air
C · air closed (air-only model),36,2120.575401304246,europe,air
C · air closed (air-only model),37,1844.900599134694,europe,air
C · air closed (air-only model),38,1605.0635212471836,europe,air
C · air closed (air-only model),39,1396.4052634850498,europe,air
C · air closed (air-only model),40,1214.8725792319933,europe,air
C · air closed (air-only model),41,1056.9391439318342,europe,air
C · air closed (air-only model),42,919.5370552206957,europe,air
C · air closed (air-only model),43,799.9972380420053,europe,air
C · air closed (air-only model),44,695.9975970965446,europe,air
C · air closed (air-only model),45,605.5179094739938,europe,air
C · air closed (air-only model),46,526.8005812423746,europe,air
C · air closed (air-only model),47,458.31650568086593,europe,air
C · air closed (air-only model),48,398.73535994235334,europe,air
C · air closed (air-only model),49,346.8997631498474,europe,air
C · air closed (air-only model),50,301.8027939403672,europe,air
C · air closed (air-only model),51,262.5684307281195,europe,air
C · air closed (air-only model),52,228.43453473346398,europe,air
C · air closed (air-only model),53,198.73804521811365,europe,air
C · air closed (air-only model),54,172.90209933975888,europe,air
C · air closed (air-only model),55,150.42482642559023,europe,air
C · air closed (air-only model),56,130.86959899026348,europe,air
C · air closed (air-only model),57,113.85655112152924,europe,air
C · air closed (air-only model),58,99.05519947573043,europe,air
C · air closed (air-only model),59,86.17802354388547,europe,air
C · air closed (air-only model),60,74.97488048318036,europe,air
C · air closed (air-only model),61,65.2281460203669,europe,air
C · air closed (air-only model),62,56.74848703771921,europe,air
C · air closed (air-only model),63,49.37118372281571,europe,air
C · air closed (air-only model),64,42.95292983884966,europe,air
C · air closed (air-only model),65,37.36904895979921,europe,air
C · air closed (air-only model),66,32.51107259502531,europe,air
C · air closed (air-only model),67,28.28463315767202,europe,air
C · air closed (air-only model),68,24.607630847174658,europe,air
C · air closed (air-only model),69,21.408638837041952,europe,air
C · air closed (air-only model),70,18.625515788226497,europe,air
C · air closed (air-only model),71,16.204198735757053,europe,air
C · air closed (air-only model),72,14.097652900108637,europe,air
C · air closed (air-only model),73,12.264958023094513,europe,air
C · air closed (air-only model),74,10.670513480092227,europe,air
C · air closed (air-only model),75,9.283346727680238,europe,air
C · air closed (air-only model),76,8.076511653081807,europe,air
C · air closed (air-only model),77,7.026565138181172,europe,air
C · air closed (air-only model),78,6.11311167021762,europe,air
C · air closed (air-only model),79,5.318407153089329,europe,air
C · air closed (air-only model),80,4.627014223187716,europe,air
C · air closed (air-only model),81,4.025502374173313,europe,air
C · air closed (air-only model),82,3.5021870655307823,europe,air
C · air closed (air-only model),83,3.0469027470117807,europe,air
C · air closed (air-only model),84,2.650805389900249,europe,air
C · air closed (air-only model),85,2.3062006892132167,europe,air
C · air closed (air-only model),86,2.0063945996154984,europe,air
C · air closed (air-only model),87,1.7455633016654835,europe,air
C · air closed (air-only model),88,1.5186400724489706,europe,air
C · air closed (air-only model),89,1.3212168630306045,europe,air
C · air closed (air-only model),90,1.149458670836626,europe,air
C · air closed (air-only model),91,1.0000290436278645,europe,air
C · air closed (air-only model),92,0.8700252679562421,europe,air
C · air closed (air-only model),93,0.7569219831219307,europe,air
C · air closed (air-only model),94,0.6585221253160797,europe,air
C · air closed (air-only model),95,0.5729142490249893,europe,air
C · air closed (air-only model),96,0.49843539665174075,europe,air
C · air closed (air-only model),97,0.4336387950870144,europe,air
C · air closed (air-only model),98,0.37726575172570254,europe,air
C · air closed (air-only model),99,0.32822120400136123,europe,air
C · air closed (air-only model),100,0.28555244748118425,europe,air
C · air closed (air-only model),101,0.2484306293086303,europe,air
C · air closed (air-only model),102,0.21613464749850836,europe,air
C · air closed (air-only model),103,0.18803714332370228,europe,air
C · air closed (air-only model),104,0.16359231469162097,europe,air
C · air closed (air-only model),105,0.14232531378171023,europe,air
C · air closed (air-only model),106,0.1238230229900879,europe,air
C · air closed (air-only model),107,0.10772603000137648,europe,air
C · air closed (air-only model),108,0.09372164610119754,europe,air
C · air closed (air-only model),109,0.08153783210804186,europe,air
C · air closed (air-only model),110,0.07093791393399641,europe,air
C · air closed (air-only model),111,0.06171598512257688,europe,air
C · air closed (air-only model),112,0.053692907056641884,europe,air
C · air closed (air-only model),113,0.04671282913927844,europe,air
C · air closed (air-only model),114,0.040640161351172245,europe,air
C · air closed (air-only model),115,0.035356940375519855,europe,air
C · air closed (air-only model),116,0.030760538126702274,europe,air
C · air closed (air-only model),117,0.026761668170230977,europe,air
C · air closed (air-only model),118,0.02328265130810095,europe,air
C · air closed (air-only model),119,0.020255906638047827,europe,air
C · air closed (air-only model),120,0.01762263877510161,europe,air
C · air closed (air-only model),121,0.015331695734338402,europe,air
C · air closed (air-only model),122,0.013338575288874409,europe,air
C · air closed (air-only model),123,0.011604560501320735,europe,air
C · air closed (air-only model),124,0.010095967636149039,europe,air
C · air closed (air-only model),125,0.008783491843449663,europe,air
C · air closed (air-only model),126,0.007641637903801207,europe,air
C · air closed (air-only model),127,0.00664822497630705,europe,air
C · air closed (air-only model),128,0.0057839557293871335,europe,air
C · air closed (air-only model),129,0.005032041484566806,europe,air
C · air closed (air-only model),130,0.004377876091573122,europe,air
C · air closed (air-only model),131,0.0038087521996686157,europe,air
C · air closed (air-only model),132,0.0033136144137116954,europe,air
C · air closed (air-only model),133,0.002882844539929175,europe,air
C · air closed (air-only model),134,0.0025080747497383824,europe,air
C · air closed (air-only model),135,0.002182025032272393,europe,air
C · air closed (air-only model),136,0.0018983617780769819,europe,air
C · air closed (air-only model),137,0.001651574746926974,europe,air
C · air closed (air-only model),138,0.0014368700298264675,europe,air
C · air closed (air-only model),139,0.0012500769259490268,europe,air
C · air closed (air-only model),140,0.0010875669255756533,europe,air
